Survey_Date,Kinneret_Level
28/04/1996,-209.6
25/04/1996,-209.61
23/04/1996,-209.62
22/04/1996,-209.62
21/04/1996,-209.63
18/04/1996,-209.64
17/04/1996,-209.65
16/04/1996,-209.67
15/04/1996,-209.68
14/04/1996,-209.69
11/04/1996,-209.71
07/04/1996,-209.74
02/04/1996,-209.78
01/04/1996,-209.79
31/03/1996,-209.81
28/03/1996,-209.86
27/03/1996,-209.88
26/03/1996,-209.93
25/03/1996,-209.98
24/03/1996,-210.01
21/03/1996,-210.04
20/03/1996,-210.05
19/03/1996,-210.06
18/03/1996,-210.07
17/03/1996,-210.08
14/03/1996,-210.1
13/03/1996,-210.12
12/03/1996,-210.13
11/03/1996,-210.14
10/03/1996,-210.16
08/03/1996,-210.21
07/03/1996,-210.25
05/03/1996,-210.28
04/03/1996,-210.29
03/03/1996,-210.3
29/02/1996,-210.33
28/02/1996,-210.33
27/02/1996,-210.34
26/02/1996,-210.36
21/02/1996,-210.39
20/02/1996,-210.4
19/02/1996,-210.41
18/02/1996,-210.43
15/02/1996,-210.46
14/02/1996,-210.47
13/02/1996,-210.48
12/02/1996,-210.49
11/02/1996,-210.51
08/02/1996,-210.55
07/02/1996,-210.55
06/02/1996,-210.56
05/02/1996,-210.58
04/02/1996,-210.58
02/02/1996,-210.59
01/02/1996,-210.61
31/01/1996,-210.62
30/01/1996,-210.63
29/01/1996,-210.64
28/01/1996,-210.66
25/01/1996,-210.68
24/01/1996,-210.7
23/01/1996,-210.72
22/01/1996,-210.73
21/01/1996,-210.74
19/01/1996,-210.77
18/01/1996,-210.8
17/01/1996,-210.82
16/01/1996,-210.83
15/01/1996,-210.83
14/01/1996,-210.84
11/01/1996,-210.84
10/01/1996,-210.85
09/01/1996,-210.85
08/01/1996,-210.87
07/01/1996,-210.88
06/01/1996,-210.9
05/01/1996,-210.93
04/01/1996,-210.94
03/01/1996,-210.97
02/01/1996,-210.98
31/12/1995,-210.98
28/12/1995,-210.97
27/12/1995,-210.97
26/12/1995,-210.97
25/12/1995,-210.97
24/12/1995,-210.97
21/12/1995,-210.96
20/12/1995,-210.96
19/12/1995,-210.96
18/12/1995,-210.94
17/12/1995,-210.94
14/12/1995,-210.93
13/12/1995,-210.93
12/12/1995,-210.94
11/12/1995,-210.95
10/12/1995,-210.96
07/12/1995,-210.96
06/12/1995,-210.95
05/12/1995,-210.95
04/12/1995,-210.95
03/12/1995,-210.95
30/11/1995,-210.94
29/11/1995,-210.93
28/11/1995,-210.93
27/11/1995,-210.93
26/11/1995,-210.92
23/11/1995,-210.92
22/11/1995,-210.91
20/11/1995,-210.91
19/11/1995,-210.91
16/11/1995,-210.9
15/11/1995,-210.89
14/11/1995,-210.88
13/11/1995,-210.87
12/11/1995,-210.87
09/11/1995,-210.86
05/11/1995,-210.85
29/10/1995,-210.83
22/10/1995,-210.77
17/10/1995,-210.84
01/10/1995,-210.55
24/09/1995,-210.48
17/09/1995,-210.4
10/09/1995,-210.33
03/09/1995,-210.25
27/08/1995,-210.16
20/08/1995,-210.08
13/08/1995,-209.98
06/08/1995,-209.89
30/07/1995,-209.8
23/07/1995,-209.72
16/07/1995,-209.62
09/07/1995,-209.52
02/07/1995,-209.45
25/06/1995,-209.37
18/06/1995,-209.3
11/06/1995,-209.23
05/06/1995,-209.18
28/05/1995,-209.12
23/05/1995,-209.08
21/05/1995,-209.07
18/05/1995,-209.06
17/05/1995,-209.05
16/05/1995,-209.05
15/05/1995,-209.05
14/05/1995,-209.04
10/05/1995,-209.03
09/05/1995,-209.03
08/05/1995,-209.03
07/05/1995,-209.03
03/05/1995,-209.01
02/05/1995,-209
01/05/1995,-209.01
30/04/1995,-209.01
27/04/1995,-209
26/04/1995,-209.01
24/04/1995,-209.01
23/04/1995,-209.01
16/04/1995,-209.01
13/04/1995,-209.01
12/04/1995,-209.02
11/04/1995,-209.02
10/04/1995,-209.02
09/04/1995,-209.03
06/04/1995,-209.03
05/04/1995,-209.03
04/04/1995,-209.04
03/04/1995,-209.06
02/04/1995,-209.08
30/03/1995,-209.08
29/03/1995,-209.09
28/03/1995,-209.09
27/03/1995,-209.09
26/03/1995,-209.1
23/03/1995,-209.12
22/03/1995,-209.13
21/03/1995,-209.13
20/03/1995,-209.13
19/03/1995,-209.14
16/03/1995,-209.16
15/03/1995,-209.17
14/03/1995,-209.17
12/03/1995,-209.18
09/03/1995,-209.18
08/03/1995,-209.19
05/03/1995,-209.21
02/03/1995,-209.22
01/03/1995,-209.23
28/02/1995,-209.24
27/02/1995,-209.25
26/02/1995,-209.25
23/02/1995,-209.29
22/02/1995,-209.31
21/02/1995,-209.32
20/02/1995,-209.33
19/02/1995,-209.35
16/02/1995,-209.32
15/02/1995,-209.31
14/02/1995,-209.3
13/02/1995,-209.28
12/02/1995,-209.27
09/02/1995,-209.28
08/02/1995,-209.41
07/02/1995,-209.62
06/02/1995,-209.65
05/02/1995,-209.67
02/02/1995,-209.71
01/02/1995,-209.75
31/01/1995,-209.76
30/01/1995,-209.77
29/01/1995,-209.78
26/01/1995,-209.82
25/01/1995,-209.82
24/01/1995,-209.83
23/01/1995,-209.87
22/01/1995,-209.88
19/01/1995,-209.94
18/01/1995,-209.99
17/01/1995,-210.02
16/01/1995,-210.03
15/01/1995,-210.04
12/01/1995,-210.06
11/01/1995,-210.07
10/01/1995,-210.09
09/01/1995,-210.1
08/01/1995,-210.11
05/01/1995,-210.14
04/01/1995,-210.15
03/01/1995,-210.17
02/01/1995,-210.18
01/01/1995,-210.19
29/12/1994,-210.23
28/12/1994,-210.24
27/12/1994,-210.26
26/12/1994,-210.26
25/12/1994,-210.27
21/12/1994,-210.35
20/12/1994,-210.39
19/12/1994,-210.5
18/12/1994,-210.58
15/12/1994,-210.63
14/12/1994,-210.63
13/12/1994,-210.64
12/12/1994,-210.65
11/12/1994,-210.66
08/12/1994,-210.67
07/12/1994,-210.68
06/12/1994,-210.69
05/12/1994,-210.71
04/12/1994,-210.73
03/12/1994,-210.78
02/12/1994,-210.84
30/11/1994,-210.88
29/11/1994,-210.88
28/11/1994,-210.88
27/11/1994,-210.9
24/11/1994,-210.91
23/11/1994,-210.93
22/11/1994,-210.93
21/11/1994,-210.93
20/11/1994,-210.93
13/11/1994,-210.99
08/11/1994,-210.94
06/11/1994,-210.94
31/10/1994,-210.93
23/10/1994,-210.88
16/10/1994,-210.85
09/10/1994,-210.8
02/10/1994,-210.74
25/09/1994,-210.66
18/09/1994,-210.6
11/09/1994,-210.53
04/09/1994,-210.46
28/08/1994,-210.37
21/08/1994,-210.3
14/08/1994,-210.23
07/08/1994,-210.14
31/07/1994,-210.04
24/07/1994,-209.95
17/07/1994,-209.87
10/07/1994,-209.78
03/07/1994,-209.7
26/06/1994,-209.6
19/06/1994,-209.52
12/06/1994,-209.44
05/06/1994,-209.37
31/05/1994,-209.31
30/05/1994,-209.3
29/05/1994,-209.29
26/05/1994,-209.26
25/05/1994,-209.26
24/05/1994,-209.25
23/05/1994,-209.25
22/05/1994,-209.24
19/05/1994,-209.22
18/05/1994,-209.2
17/05/1994,-209.2
15/05/1994,-209.19
12/05/1994,-209.17
10/05/1994,-209.17
09/05/1994,-209.16
08/05/1994,-209.15
05/05/1994,-209.14
04/05/1994,-209.13
03/05/1994,-209.13
02/05/1994,-209.13
01/05/1994,-209.12
28/04/1994,-209.1
27/04/1994,-209.09
26/04/1994,-209.09
25/04/1994,-209.08
24/04/1994,-209.08
21/04/1994,-209.06
20/04/1994,-209.06
19/04/1994,-209.05
18/04/1994,-209.05
17/04/1994,-209.05
13/04/1994,-209.04
12/04/1994,-209.04
11/04/1994,-209.04
10/04/1994,-209.04
07/04/1994,-209.04
06/04/1994,-209.05
05/04/1994,-209.05
04/04/1994,-209.05
03/04/1994,-209.06
28/03/1994,-209.1
24/03/1994,-209.12
23/03/1994,-209.13
22/03/1994,-209.14
21/03/1994,-209.15
20/03/1994,-209.16
17/03/1994,-209.18
16/03/1994,-209.2
15/03/1994,-209.21
14/03/1994,-209.23
13/03/1994,-209.26
10/03/1994,-209.32
09/03/1994,-209.33
08/03/1994,-209.34
07/03/1994,-209.35
06/03/1994,-209.36
03/03/1994,-209.38
02/03/1994,-209.39
01/03/1994,-209.4
28/02/1994,-209.41
27/02/1994,-209.43
24/02/1994,-209.46
23/02/1994,-209.49
22/02/1994,-209.52
20/02/1994,-209.54
17/02/1994,-209.55
16/02/1994,-209.56
15/02/1994,-209.57
14/02/1994,-209.59
13/02/1994,-209.62
10/02/1994,-209.65
09/02/1994,-209.66
08/02/1994,-209.66
07/02/1994,-209.67
06/02/1994,-209.67
03/02/1994,-209.68
02/02/1994,-209.69
30/01/1994,-209.73
27/01/1994,-209.73
26/01/1994,-209.73
25/01/1994,-209.73
24/01/1994,-209.75
23/01/1994,-209.76
17/01/1994,-209.78
16/01/1994,-209.78
09/01/1994,-209.82
05/01/1994,-209.84
02/01/1994,-209.89
28/12/1993,-209.89
26/12/1993,-209.88
20/12/1993,-209.87
12/12/1993,-209.85
05/12/1993,-209.83
01/12/1993,-209.81
28/11/1993,-209.81
21/11/1993,-209.8
15/11/1993,-209.76
14/11/1993,-209.75
07/11/1993,-209.72
31/10/1993,-209.7
24/10/1993,-209.68
17/10/1993,-209.63
10/10/1993,-209.59
26/09/1993,-209.52
19/09/1993,-209.47
12/09/1993,-209.43
05/09/1993,-209.37
01/09/1993,-209.33
30/08/1993,-209.31
22/08/1993,-209.27
15/08/1993,-209.23
08/08/1993,-209.18
01/08/1993,-209.15
25/07/1993,-209.1
21/07/1993,-209.06
11/07/1993,-209
04/07/1993,-208.95
01/07/1993,-208.93
30/06/1993,-208.92
29/06/1993,-208.92
28/06/1993,-208.91
27/06/1993,-208.9
24/06/1993,-208.94
23/06/1993,-208.88
22/06/1993,-208.88
21/06/1993,-208.87
20/06/1993,-208.87
17/06/1993,-208.85
16/06/1993,-208.84
15/06/1993,-208.84
13/06/1993,-208.84
10/06/1993,-208.83
09/06/1993,-208.82
08/06/1993,-208.82
07/06/1993,-208.81
06/06/1993,-208.81
03/06/1993,-208.81
02/06/1993,-208.81
01/06/1993,-208.81
31/05/1993,-208.81
30/05/1993,-208.81
27/05/1993,-208.81
25/05/1993,-208.82
24/05/1993,-208.82
23/05/1993,-208.82
20/05/1993,-208.8
19/05/1993,-208.81
18/05/1993,-208.8
17/05/1993,-208.81
16/05/1993,-208.81
13/05/1993,-208.82
12/05/1993,-208.83
11/05/1993,-208.82
10/05/1993,-208.82
09/05/1993,-208.82
05/05/1993,-208.83
04/05/1993,-208.84
03/05/1993,-208.84
02/05/1993,-208.84
29/04/1993,-208.85
28/04/1993,-208.85
27/04/1993,-208.85
25/04/1993,-208.85
22/04/1993,-208.84
21/04/1993,-208.84
20/04/1993,-208.84
19/04/1993,-208.84
18/04/1993,-208.84
15/04/1993,-208.85
14/04/1993,-208.86
13/04/1993,-208.87
04/04/1993,-208.92
01/04/1993,-208.93
31/03/1993,-208.94
30/03/1993,-208.95
29/03/1993,-208.95
28/03/1993,-208.96
22/03/1993,-209
21/03/1993,-209.02
18/03/1993,-209.02
17/03/1993,-209.04
14/03/1993,-209.06
11/03/1993,-209.12
10/03/1993,-209.13
09/03/1993,-209.16
08/03/1993,-209.17
07/03/1993,-209.19
04/03/1993,-209.23
03/03/1993,-209.24
02/03/1993,-209.24
01/03/1993,-209.25
28/02/1993,-209.26
25/02/1993,-209.28
24/02/1993,-209.29
23/02/1993,-209.3
22/02/1993,-209.31
18/02/1993,-209.35
17/02/1993,-209.35
16/02/1993,-209.34
15/02/1993,-209.36
14/02/1993,-209.35
10/02/1993,-209.41
09/02/1993,-209.43
08/02/1993,-209.46
07/02/1993,-209.47
04/02/1993,-209.49
03/02/1993,-209.49
02/02/1993,-209.48
01/02/1993,-209.46
31/01/1993,-209.46
28/01/1993,-209.4
27/01/1993,-209.4
26/01/1993,-209.4
25/01/1993,-209.41
24/01/1993,-209.41
21/01/1993,-209.42
20/01/1993,-209.43
19/01/1993,-209.44
18/01/1993,-209.43
17/01/1993,-209.44
14/01/1993,-209.4
13/01/1993,-209.37
12/01/1993,-209.35
11/01/1993,-209.37
10/01/1993,-209.43
07/01/1993,-209.44
06/01/1993,-209.45
05/01/1993,-209.45
04/01/1993,-209.45
03/01/1993,-209.46
31/12/1992,-209.45
30/12/1992,-209.45
29/12/1992,-209.45
28/12/1992,-209.44
27/12/1992,-209.42
24/12/1992,-209.37
23/12/1992,-209.4
22/12/1992,-209.38
21/12/1992,-209.35
20/12/1992,-209.31
17/12/1992,-209.25
16/12/1992,-209.32
15/12/1992,-209.44
14/12/1992,-209.48
13/12/1992,-209.5
10/12/1992,-209.51
09/12/1992,-209.52
08/12/1992,-209.52
07/12/1992,-209.54
06/12/1992,-209.54
03/12/1992,-209.57
02/12/1992,-209.58
01/12/1992,-209.59
30/11/1992,-209.6
29/11/1992,-209.6
26/11/1992,-209.6
25/11/1992,-209.6
24/11/1992,-209.6
22/11/1992,-209.62
21/11/1992,-209.64
15/11/1992,-209.62
08/11/1992,-209.59
01/11/1992,-209.52
25/10/1992,-209.49
20/10/1992,-209.48
18/10/1992,-209.47
15/10/1992,-209.46
04/10/1992,-209.42
27/09/1992,-209.37
20/09/1992,-209.32
13/09/1992,-209.27
06/09/1992,-209.21
30/08/1992,-209.18
23/08/1992,-209.15
16/08/1992,-209.11
09/08/1992,-209.06
02/08/1992,-209.01
26/07/1992,-208.97
20/07/1992,-208.93
19/07/1992,-208.92
16/07/1992,-208.9
15/07/1992,-208.9
14/07/1992,-208.89
13/07/1992,-208.88
12/07/1992,-208.88
09/07/1992,-208.87
08/07/1992,-208.86
07/07/1992,-208.86
06/07/1992,-208.86
05/07/1992,-208.86
02/07/1992,-208.85
01/07/1992,-208.84
30/06/1992,-208.85
29/06/1992,-208.84
28/06/1992,-208.84
25/06/1992,-208.83
24/06/1992,-208.83
23/06/1992,-208.83
22/06/1992,-208.82
21/06/1992,-208.82
18/06/1992,-208.82
17/06/1992,-208.82
16/06/1992,-208.82
15/06/1992,-208.82
14/06/1992,-208.82
11/06/1992,-208.82
10/06/1992,-208.82
09/06/1992,-208.82
08/06/1992,-208.82
07/06/1992,-208.81
04/06/1992,-208.81
03/06/1992,-208.81
02/06/1992,-208.81
01/06/1992,-208.81
31/05/1992,-208.81
28/05/1992,-208.8
27/05/1992,-208.8
26/05/1992,-208.8
25/05/1992,-208.8
24/05/1992,-208.81
21/05/1992,-208.81
20/05/1992,-208.8
19/05/1992,-208.81
18/05/1992,-208.81
17/05/1992,-208.81
14/05/1992,-208.8
13/05/1992,-208.8
12/05/1992,-208.8
11/05/1992,-208.8
10/05/1992,-208.8
06/05/1992,-208.8
05/05/1992,-208.8
03/05/1992,-208.8
01/05/1992,-208.8
30/04/1992,-208.79
29/04/1992,-208.79
28/04/1992,-208.79
27/04/1992,-208.8
26/04/1992,-208.81
23/04/1992,-208.81
22/04/1992,-208.81
21/04/1992,-208.81
20/04/1992,-208.81
19/04/1992,-208.8
16/04/1992,-208.81
15/04/1992,-208.81
14/04/1992,-208.82
13/04/1992,-208.83
12/04/1992,-208.84
09/04/1992,-208.86
08/04/1992,-208.86
07/04/1992,-208.88
06/04/1992,-208.91
05/04/1992,-208.91
04/04/1992,-208.92
02/04/1992,-208.95
01/04/1992,-208.96
31/03/1992,-208.98
30/03/1992,-209.01
29/03/1992,-209.02
26/03/1992,-209.07
25/03/1992,-209.09
24/03/1992,-209.11
23/03/1992,-209.12
22/03/1992,-209.12
19/03/1992,-209.15
18/03/1992,-209.15
17/03/1992,-209.15
16/03/1992,-209.15
15/03/1992,-209.16
12/03/1992,-209.2
11/03/1992,-209.19
10/03/1992,-209.21
09/03/1992,-209.2
08/03/1992,-209.2
06/03/1992,-209.17
05/03/1992,-209.15
04/03/1992,-209.15
03/03/1992,-209.18
02/03/1992,-209.2
01/03/1992,-209.22
27/02/1992,-209.22
26/02/1992,-209.25
25/02/1992,-209.31
24/02/1992,-209.44
23/02/1992,-209.45
20/02/1992,-209.49
19/02/1992,-209.51
18/02/1992,-209.53
17/02/1992,-209.54
16/02/1992,-209.56
13/02/1992,-209.63
12/02/1992,-209.73
11/02/1992,-209.78
10/02/1992,-209.82
09/02/1992,-209.88
06/02/1992,-210.17
05/02/1992,-210.33
04/02/1992,-210.49
03/02/1992,-210.6
02/02/1992,-210.68
30/01/1992,-211.02
29/01/1992,-211.03
28/01/1992,-211.03
27/01/1992,-211.03
26/01/1992,-211.04
23/01/1992,-211.1
22/01/1992,-211.14
21/01/1992,-211.18
20/01/1992,-211.25
19/01/1992,-211.31
16/01/1992,-211.45
15/01/1992,-211.48
14/01/1992,-211.51
13/01/1992,-211.53
12/01/1992,-211.57
09/01/1992,-211.6
08/01/1992,-211.61
07/01/1992,-211.62
06/01/1992,-211.63
05/01/1992,-211.67
02/01/1992,-211.8
01/01/1992,-211.96
31/12/1991,-212.07
30/12/1991,-212.1
29/12/1991,-212.12
26/12/1991,-212.2
25/12/1991,-212.21
22/12/1991,-212.23
19/12/1991,-212.25
18/12/1991,-212.26
17/12/1991,-212.27
16/12/1991,-212.29
15/12/1991,-212.3
14/12/1991,-212.32
13/12/1991,-212.43
12/12/1991,-212.48
11/12/1991,-212.51
10/12/1991,-212.55
09/12/1991,-212.65
08/12/1991,-212.65
05/12/1991,-212.65
04/12/1991,-212.67
03/12/1991,-212.71
02/12/1991,-212.71
01/12/1991,-212.73
30/11/1991,-212.74
28/11/1991,-212.78
27/11/1991,-212.78
26/11/1991,-212.79
25/11/1991,-212.79
24/11/1991,-212.79
21/11/1991,-212.79
20/11/1991,-212.79
19/11/1991,-212.79
18/11/1991,-212.79
17/11/1991,-212.79
14/11/1991,-212.76
13/11/1991,-212.77
12/11/1991,-212.77
11/11/1991,-212.77
10/11/1991,-212.78
07/11/1991,-212.78
06/11/1991,-212.78
05/11/1991,-212.79
04/11/1991,-212.79
03/11/1991,-212.79
31/10/1991,-212.8
30/10/1991,-212.8
29/10/1991,-212.79
28/10/1991,-212.79
27/10/1991,-212.79
24/10/1991,-212.78
23/10/1991,-212.78
22/10/1991,-212.78
21/10/1991,-212.78
20/10/1991,-212.77
17/10/1991,-212.77
16/10/1991,-212.77
15/10/1991,-212.77
13/10/1991,-212.76
10/10/1991,-212.74
09/10/1991,-212.74
08/10/1991,-212.73
07/10/1991,-212.73
03/10/1991,-212.7
02/10/1991,-212.69
01/10/1991,-212.69
29/09/1991,-212.68
26/09/1991,-212.67
25/09/1991,-212.67
24/09/1991,-212.66
22/09/1991,-212.65
19/09/1991,-212.63
17/09/1991,-212.62
16/09/1991,-212.62
15/09/1991,-212.61
12/09/1991,-212.6
11/09/1991,-212.6
08/09/1991,-212.57
05/09/1991,-212.54
04/09/1991,-212.54
03/09/1991,-212.53
02/09/1991,-212.53
01/09/1991,-212.52
29/08/1991,-212.49
28/08/1991,-212.48
27/08/1991,-212.47
26/08/1991,-212.47
25/08/1991,-212.46
22/08/1991,-212.44
21/08/1991,-212.43
20/08/1991,-212.43
19/08/1991,-212.42
18/08/1991,-212.41
15/08/1991,-212.35
14/08/1991,-212.38
13/08/1991,-212.37
12/08/1991,-212.37
11/08/1991,-212.36
08/08/1991,-212.34
07/08/1991,-212.33
06/08/1991,-212.32
05/08/1991,-212.31
02/08/1991,-212.3
01/08/1991,-212.28
30/07/1991,-212.27
29/07/1991,-212.26
28/07/1991,-212.25
25/07/1991,-212.23
24/07/1991,-212.23
23/07/1991,-212.23
22/07/1991,-212.22
21/07/1991,-212.22
18/07/1991,-212.19
17/07/1991,-212.18
16/07/1991,-212.17
15/07/1991,-212.17
14/07/1991,-212.16
11/07/1991,-212.14
09/07/1991,-212.13
08/07/1991,-212.12
07/07/1991,-212.12
04/07/1991,-212.1
03/07/1991,-212.09
02/07/1991,-212.09
01/07/1991,-212.08
30/06/1991,-212.08
26/06/1991,-212.05
25/06/1991,-212.04
24/06/1991,-212.04
23/06/1991,-212.03
20/06/1991,-212.02
19/06/1991,-212.02
18/06/1991,-212.02
17/06/1991,-212.02
16/06/1991,-212.02
13/06/1991,-212.01
12/06/1991,-212
11/06/1991,-211.99
10/06/1991,-211.99
09/06/1991,-211.99
06/06/1991,-211.99
05/06/1991,-211.98
04/06/1991,-211.98
03/06/1991,-211.98
02/06/1991,-211.97
30/05/1991,-211.96
29/05/1991,-211.95
28/05/1991,-211.95
27/05/1991,-211.94
26/05/1991,-211.94
23/05/1991,-211.93
22/05/1991,-211.92
20/05/1991,-211.91
15/05/1991,-211.9
14/05/1991,-211.9
13/05/1991,-211.9
12/05/1991,-211.9
09/05/1991,-211.89
08/05/1991,-211.9
07/05/1991,-211.9
06/05/1991,-211.91
05/05/1991,-211.91
02/05/1991,-211.91
01/05/1991,-211.92
30/04/1991,-211.92
29/04/1991,-211.92
28/04/1991,-211.93
25/04/1991,-211.94
24/04/1991,-211.95
23/04/1991,-211.95
22/04/1991,-211.97
21/04/1991,-211.97
17/04/1991,-211.98
16/04/1991,-211.99
15/04/1991,-212
14/04/1991,-212
11/04/1991,-212.03
10/04/1991,-212.06
09/04/1991,-212.08
08/04/1991,-212.08
07/04/1991,-212.08
03/04/1991,-212.11
02/04/1991,-212.12
01/04/1991,-212.12
31/03/1991,-212.13
28/03/1991,-212.16
27/03/1991,-212.17
26/03/1991,-212.18
25/03/1991,-212.19
24/03/1991,-212.22
20/03/1991,-212.33
19/03/1991,-212.34
18/03/1991,-212.34
17/03/1991,-212.35
14/03/1991,-212.36
13/03/1991,-212.38
11/03/1991,-212.39
10/03/1991,-212.39
07/03/1991,-212.41
06/03/1991,-212.41
05/03/1991,-212.43
04/03/1991,-212.44
03/03/1991,-212.45
28/02/1991,-212.47
26/02/1991,-212.49
25/02/1991,-212.49
24/02/1991,-212.5
21/02/1991,-212.52
20/02/1991,-212.53
19/02/1991,-212.54
18/02/1991,-212.55
17/02/1991,-212.55
14/02/1991,-212.58
13/02/1991,-212.59
12/02/1991,-212.59
11/02/1991,-212.59
10/02/1991,-212.61
07/02/1991,-212.63
05/02/1991,-212.64
04/02/1991,-212.66
03/02/1991,-212.66
01/02/1991,-212.68
31/01/1991,-212.7
30/01/1991,-212.75
28/01/1991,-212.76
27/01/1991,-212.76
24/01/1991,-212.77
23/01/1991,-212.78
22/01/1991,-212.81
21/01/1991,-212.81
16/01/1991,-212.82
15/01/1991,-212.82
14/01/1991,-212.82
13/01/1991,-212.82
10/01/1991,-212.82
09/01/1991,-212.82
08/01/1991,-212.82
07/01/1991,-212.83
06/01/1991,-212.83
03/01/1991,-212.85
02/01/1991,-212.86
01/01/1991,-212.85
31/12/1990,-212.85
30/12/1990,-212.85
27/12/1990,-212.83
23/12/1990,-212.84
16/12/1990,-212.84
09/12/1990,-212.83
03/12/1990,-212.84
30/11/1990,-212.85
25/11/1990,-212.83
18/11/1990,-212.81
11/11/1990,-212.77
04/11/1990,-212.76
28/10/1990,-212.76
21/10/1990,-212.73
14/10/1990,-212.67
30/09/1990,-212.56
23/09/1990,-212.52
16/09/1990,-212.45
09/09/1990,-212.38
02/09/1990,-212.3
30/08/1990,-212.27
26/08/1990,-212.22
19/08/1990,-212.15
15/08/1990,-212.1
12/08/1990,-212.06
05/08/1990,-211.96
01/08/1990,-211.92
29/07/1990,-211.88
22/07/1990,-211.8
15/07/1990,-211.72
08/07/1990,-211.63
01/07/1990,-211.56
24/06/1990,-211.51
17/06/1990,-211.45
10/06/1990,-211.4
03/06/1990,-211.35
27/05/1990,-211.31
20/05/1990,-211.29
13/05/1990,-211.26
06/05/1990,-211.25
29/04/1990,-211.24
22/04/1990,-211.24
17/04/1990,-211.26
08/04/1990,-211.31
02/04/1990,-211.34
01/04/1990,-211.37
25/03/1990,-211.42
18/03/1990,-211.46
12/03/1990,-211.5
04/03/1990,-211.58
01/03/1990,-211.66
25/02/1990,-211.69
18/02/1990,-211.76
11/02/1990,-211.85
04/02/1990,-211.92
28/01/1990,-211.95
21/01/1990,-211.98
14/01/1990,-212.03
07/01/1990,-212.03
05/01/1990,-212.04
31/12/1989,-212.13
24/12/1989,-212.16
17/12/1989,-212.19
10/12/1989,-212.25
03/12/1989,-212.29
26/11/1989,-212.3
19/11/1989,-212.32
13/11/1989,-212.37
08/11/1989,-212.33
05/11/1989,-212.29
29/10/1989,-212.25
22/10/1989,-212.18
15/10/1989,-212.11
08/10/1989,-212.05
03/10/1989,-211.99
28/09/1989,-211.94
24/09/1989,-211.9
17/09/1989,-211.83
10/09/1989,-211.75
03/09/1989,-211.67
31/08/1989,-211.63
27/08/1989,-211.59
20/08/1989,-211.5
13/08/1989,-211.41
06/08/1989,-211.3
30/07/1989,-211.2
23/07/1989,-211.11
16/07/1989,-211.03
09/07/1989,-210.95
02/07/1989,-210.85
23/06/1989,-210.74
18/06/1989,-210.68
11/06/1989,-210.59
07/06/1989,-210.53
02/06/1989,-210.48
26/05/1989,-210.4
19/05/1989,-210.32
12/05/1989,-210.27
07/05/1989,-210.2
28/04/1989,-210.16
18/04/1989,-210.09
14/04/1989,-210.06
07/04/1989,-210.04
31/03/1989,-210.02
24/03/1989,-210.04
17/03/1989,-210.06
16/03/1989,-210.08
15/03/1989,-210.11
14/03/1989,-210.13
10/03/1989,-210.11
03/03/1989,-210.11
24/02/1989,-210.11
17/02/1989,-210.13
10/02/1989,-210.16
03/02/1989,-210.15
27/01/1989,-210.15
20/01/1989,-210.16
13/01/1989,-210.19
06/01/1989,-210.23
30/12/1988,-210.24
26/12/1988,-210.27
23/12/1988,-210.3
16/12/1988,-210.34
09/12/1988,-210.32
02/12/1988,-210.31
25/11/1988,-210.28
20/11/1988,-210.26
18/11/1988,-210.29
11/11/1988,-210.22
04/11/1988,-210.19
28/10/1988,-210.16
21/10/1988,-210.1
14/10/1988,-210.05
07/10/1988,-210
30/09/1988,-209.94
23/09/1988,-209.88
15/09/1988,-209.82
08/09/1988,-209.76
01/09/1988,-209.7
26/08/1988,-209.64
19/08/1988,-209.57
30/06/1988,-209.05
24/06/1988,-209.02
17/06/1988,-208.94
10/06/1988,-208.87
03/06/1988,-208.85
27/05/1988,-208.81
20/05/1988,-208.8
13/05/1988,-208.8
06/05/1988,-208.8
29/04/1988,-208.8
22/04/1988,-208.82
15/04/1988,-208.84
10/04/1988,-208.86
05/04/1988,-208.89
01/04/1988,-208.93
30/03/1988,-208.95
25/03/1988,-209.03
18/03/1988,-209.06
04/03/1988,-209.13
01/03/1988,-209.15
26/02/1988,-209.22
19/02/1988,-209.43
12/02/1988,-209.56
05/02/1988,-209.66
03/02/1988,-209.74
29/01/1988,-210.04
22/01/1988,-210.18
18/01/1988,-210.25
15/01/1988,-210.31
08/01/1988,-210.4
06/01/1988,-210.46
01/01/1988,-210.52
25/12/1987,-210.66
24/12/1987,-210.71
22/12/1987,-210.78
20/12/1987,-210.79
18/12/1987,-210.81
11/12/1987,-210.82
09/12/1987,-210.83
04/12/1987,-210.85
27/11/1987,-210.82
20/11/1987,-210.8
13/11/1987,-210.77
06/11/1987,-210.74
30/10/1987,-210.71
23/10/1987,-210.7
16/10/1987,-210.66
09/10/1987,-210.61
02/10/1987,-210.54
27/09/1987,-210.52
18/09/1987,-210.45
11/09/1987,-210.4
04/09/1987,-210.34
28/08/1987,-210.27
21/08/1987,-210.18
14/08/1987,-210.1
07/08/1987,-210.03
31/07/1987,-209.94
24/07/1987,-209.9
17/07/1987,-209.85
10/07/1987,-209.78
03/07/1987,-209.73
26/06/1987,-209.68
12/06/1987,-209.61
05/06/1987,-209.57
29/05/1987,-209.54
22/05/1987,-209.53
15/05/1987,-209.52
08/05/1987,-209.52
01/05/1987,-209.54
24/04/1987,-209.55
17/04/1987,-209.6
15/04/1987,-209.63
10/04/1987,-209.65
03/04/1987,-209.73
